commentId,docketId,pdf_text
project (“PCP”) standard permit codified at 30 TAC § 116.617.  The Texas air quality permitting 
program is stringent, comprehensive and protective of both the environment and public health.   
Under Texas’s integrated air permitting regime, air quality in the state is 
demonstrating strong, sustained improvement.  Between 1999 and 2005, NOX emissions in the 
Houston-Galveston area decreased from almost 1,200 tons per day, to under 600 tons per day.2  
Ozone as measured under the one-hour standard in the Houston-Galveston area has declined 
from 220 parts per billion (“ppb”) in 1991 to 127 ppb in 2009.3  Under the eight-hour standard, 
                                               
1 TIP members participating in these comments are: Albemarle Corporation, Arkema Inc., Ascend Performance 
Materials LLC, BASF Corporation, BP, Celanese Chemicals, Ltd., CenterPoint Energy Houston Electric, LLC, 
Chevron Corporation, Chevron Phillips Chemical Company LP, CITGO Petroleum Corporation, ConocoPhillips, 
DCP Midstream, LLC, Degussa Engineered Carbons, LP, Delek Refining Ltd., Dixie Chemical Company, Inc., Dow 
Chemical Company, The Dynegy Inc., Eagle Rock Energy, Eastman Chemical Company, E. I. Du Pont de Nemours 
& Company, Entergy Texas, Enterprise Products Operating LLC, Exelon Power Texas, ExxonMobil Chemical 
Company, Firestone Polymers, LLC, GB Biosciences Corporation, Halliburton Company, Huntsman Corporation, 
INEOS NOVA LLC, Intercontinental Terminals Company, International Paper Company, International Power, 
Kinder Morgan Liquids Terminals, LLC, LANXESS Corporation, LBC Houston, LP, Lyondell Chemical Company, 
Marathon Petroleum Company LLC, MeadWestvaco Corporation, Merisol USA, L.L.C., NRG Texas Power LLC, 
Occidental Chemical Corporation, Odfjell Terminals (Houston) LP, Oiltanking Holding USA, Inc., Pasadena 
Refining System, Inc., PL Propylene, Praxair, Inc., Rohm and Haas Texas, Incorporated, Shell Oil Company, 
Shintech, Inc., Sterling Chemicals, Inc., Stolthaven Houston Inc., Suez Energy North America, TARGA, Temple-
Inland Inc., Texas Instruments Incorporated, Texas Petrochemicals LP, Total Petrochemicals USA, Inc., Union 
Pacific Railroad Company, Valero Energy Corporation, Vopak Logistics North America, Inc., Western Refining 
Co., L.P.
2 Susana M. Hildebrand, TCEQ Chief Engineer, Update of Air Quality in Texas (presented at Oct. 29, 2009 
Commission Work Session, and available at TCEQ.com), 13 (attached as Exhibit 1).
3 Id. at 13.

AUS01:566013.8
2
ozone in the Houston-Galveston area has declined from 119 ppb in 1991, to 84 ppb in 2009.4  
Moreover, between 1988 and 2008, there has been an 80% reduction in VOC compound 
indicators in the Houston area.5  There has been a similar improvement in toxic air emissions.  
Between 2003 and 2008, there has been a 50% decrease in highly reactive volatile organic 
compounds (“HRVOCs”) in the Houston area.6  Similarly, in the Dallas-Fort Worth area, ozone 
as measured under the one-hour standard declined from 140 ppb in 1991 to 115 ppb in 2009.7  
Ozone for the Dallas-Fort Worth area under the eight-hour standard has declined from 105 ppb 
in 1991 to 86 ppb in 2009.8  Notably, according to recent TCEQ review, all areas of Texas are in 
attainment for nitrogen dioxide, sulfur dioxide, and carbon monoxide.9
Further, the data show that stationary sources have contributed more substantial 
emissions reductions than any other category during the period of most dramatic air quality 
improvements.  In the Houston-Galveston area between 1993 and 2008, NOX emissions from 
stationary sources declined from 695 tons per day (“tpd”), to 156 tpd, a decrease of 539 tpd.10  
During that same period, emissions from on-road source declined from 416 tpd to 175 tpd, a 
decrease of 241 tpd.11  Similarly, stationary sources made significant decreases for VOC.  
Between 1993 and 2009 in the Houston-Galveston area, VOC emissions from stationary sources 
decreased from 411 tpd, to 170 tpd, a decrease of 241 tpd.12  On-road sources from that same 
period decreased from 199 tpd, to 86 tpd, a decrease of 113 tpd.13  As the figures indicate, 
stationary sources in Texas have made the most significant strides in reducing emissions.
The submitted revisions strengthen a previously SIP-approved Texas program. 
Under the federal Clean Air Act (“CAA” or “Act”), SIP revisions are approved when those 
revisions do not interfere with the attainment of the National Ambient Air Quality Standards 
(“NAAQS”).  States have the primary responsibility for developing plans for the attainment and 
maintenance of the NAAQS.  In fact, as the Fifth Circuit recently explained:
Although EPA is required to approve SIPs that provide for the timely 
attainment and subsequent maintenance of primary and secondary ambient 
air standards as well as satisfy other CAA general requirements, see 42 
U.S.C. § 7410(a)(3), the EPA has no authority to question the wisdom of a 
                                               
4 Id.
5 Houston Regional Monitoring, Annual Average Trends for VOC Indicator Compounds for HRM Network from 
1988 through 2008 (attached as Exhibit 2).
6 Houston Regional Monitoring, Total HRVOC Network Average Concentrations:  Houston Ship Channel PAMS-
GC Monitoring Sites (attached as Exhibit 2).
7 Id. at 16.
8 Id.
9 Susana M. Hildebrand, TCEQ Chief Engineer, Update of Air Quality in Texas (Oct. 29, 2009), 10.
10 Compare TEXAS NAT’L RES. CONSERVATION COMM’N, Revision to the State Implementation Plan (SIP) for the 
Control of Ozone Air Pollution: Post-1999 Rate-of-Progress and Attainment Demonstration SIP for the 
Houston/Galveston Ozone Nonattainment Area, (Dec. 2000), at 2-5 (attached as Exhibit 3); with TEXAS COMM’N ON 
ENVIRONMENTAL QUALITY, Revision to the State Implementation Plan for the Control of Ozone Air Pollution:
Houston-Galveston-Brazoria 1997 Eight-Hour Ozone Standard Nonattainment Area (Sept. 23, 2009), at 2.3-2.5 
(attached as Exhibit 4).  
11 Id.
12 Id.
13 Id.

AUS01:566013.8
3
State’s choices of emission limitations if they are part of a SIP that 
otherwise satisfies the standards set forth in 42 U.S.C. §7410(a)(2).14
Rather, the proper test for determining whether a SIP revision can be approved is whether the 
revision interferes with attainment of the NAAQS (i.e. that the plan does not make air quality 
worse).15  The last ten years have seen an unprecedented improvement in Texas air quality.  The 
submitted revisions have been fully integrated components of the Texas air quality permitting 
program for all that time.  Because the current SIP submittals function to strengthen the existing 
SIP, such submittal does not raise interference concerns, and should be fully approved.
The Texas NSR rules track closely the federal NSR rules.  In instances where the 
Texas provisions depart from the exact wording of the federal rules, Texas has justified those 
departures.  The Texas NSR rules and associated rules are equivalent to the federal rules and 
should be approved.
II.
Substance of Asserted Deficiencies NSR Reform
EPA’s concerns on specific aspects of the Texas NSR reform are reproduced and 
addressed below.  Headings are for convenience only—all comments are intended to address all 
aspects of EPA’s proposal.
A.
PAL Provisions
1.
A PAL should only apply to existing sources with two years of 
operation.
EPA Comment:

“The submittal lacks a provision which limits applicability of a 
PAL only to an existing major stationary source, and which 
precludes applicability of a PAL to a new major stationary 
source.”
TIP Response:
The absence of a reference to “existing” facilities is not grounds for disapproval 
of the Texas PAL rules.  Even absent a reference to existing facilities, the Texas PAL rules are 
substantively similar to and closely track the federal PAL regulations, as the TCEQ explained in 
adopting the Texas PAL program.16  The Texas PAL rules’ applicability provisions are 
consistent with the federal PAL program in 40 CFR Part 51, and should be approved as part of 
the Texas SIP on that basis.  
Moreover, the federal scheme contemplates that “new” units may be included 
when calculating the baseline actual emissions for a PAL.  In the 2002 preamble to the NSR 
                                               
14 Clean Coalition v. TXU Power, 536 F.3d 469, 472 (5th Cir. 2008).
15 Galveston-Houston Assoc. for Smog Prevention v. EPA, 289 Fed. Appx. 745, 754 (5th Cir. 2008).
16 See 31 Tex. Reg. 516, 527 & 528 (Jan. 27, 2006).

AUS01:566013.8
4
reform rulemaking in which the final PAL rules were introduced, EPA explained how a PAL is 
to be determined:  “You must first identify all your existing emissions units (greater than 2 years 
of operating history) and new emissions units (less than 2 years of operating history since 
construction.)”17  The preamble goes on to provide, “For any emission unit . . . that is constructed 
after the 24-month period, emissions equal to its PTE must be added to the PAL level.”18
Additionally, EPA issued PALs before NSR reform and these PALs showed a 
degree of flexibility tailored to the specific sites.  For example, in its flexible permit pilot study, 
EPA examined a hybrid PAL issued to the Saturn plant in Spring Hill, Tennessee.19  This permit 
consisted of PSD permit for a major expansion with permitted emissions based on projected 
future actual emissions in combination with a PSD permit for existing emissions units with 
allowable emissions based on current actual emissions at the existing emissions units.  According 
to EPA, that plant’s hybrid PAL permit enabled Saturn to add and modify new lines “in a timely 
manner, while ensuring that best available pollution control technologies are installed and that air 
emissions remain under approved limits.”20  
Texas’s PAL provisions are consistent with the federal PAL provisions, and so 
should be approved.  EPA concerns regarding the TCEQ’s implementation of the Texas rules are 
properly addressed through comments on individual permits, and not through a disapproval of 
the SIP revision.
2.
PAL provisions should track the federal PAL reopening 
requirements.
EPA Comment:

“The submittal has no provisions that relate to PAL re-openings, 
as required by 40 CFR 51.165(f)(8)(ii), (ii)(A) through (C), and 
51.166(w)(8)(ii) and (ii)(a).” 
TIP Response:
The current provisions of 30 TAC § 116.192 regarding amendments and 
alterations of PALs provide adequate safeguards to ensure that appropriate procedural
requirements are followed, both to increase a PAL through an amendment and to decrease a PAL 
through a permit alteration.  See, e.g., 30 TAC § 116.190(b), requiring the decrease of a PAL for 
any emissions reductions used as offsets.  The absence of rule language using the specific term 
“reopening” does not prevent the TCEQ from implementing and enforcing the program in a 
manner consistent with Part 51 and is not an appropriate basis for disapproval of the SIP 
revision.  The Texas PAL rules should be approved as a revision to the Texas SIP.
                                               
17 67 Fed. Reg. 80,186, at 80,208 (Dec. 31, 2002).
18 Id.
19 EPA Office of Air Quality Planning and Standards & EPA Office of Policy, Economics and Innovation, 
Evaluation of Implementation Experiences with Innovative Air Permits:  Results of the U.S. EPA Flexible Permit 
Implementation Review, 15 (attached as Exhibit 5).
20 Id. at 45.

AUS01:566013.8
5
3.
PAL 
provisions 
should 
track 
the 
federal 
monitoring 
requirements.
EPA Comment:

“Nor is there a mandate that failure to use a monitoring system 
that meets the requirements of this section renders the PAL 
invalid.”
TIP Response:
EPA’s concern on this issue is not the absence of monitoring requirements in the 
rules.  It is, rather, about the absence of an explicit statement that a PAL is invalid absent 
monitoring.  This minor language issue does not rise to the level of requiring a disapproval.  
The Texas PAL rules make clear that monitoring is mandatory for a PAL.  The 
rules establish monitoring requirements in 30 TAC § 116.186(c) that are consistent with the 
federal PAL monitoring requirements.  Most importantly, the monitoring requirements are cast in 
terms of requirements that shall be met.  Examples include:

§ 116.186(c)(1):  “The PAL monitoring system must accurately determine all 
emissions of the PAL pollutant in terms of mass per unit of time.”21

§ 116.186(c)(2) further specifies requirements that shall be met for any permit holder 
using mass balance equations, continuous emissions monitoring system (“CEMS”), 
continuous parameter monitoring system (“CPMS”) predictive emissions monitoring 
system (“PEMS”), or emission factors.22
These provisions adequately address the monitoring requirements required under 
the federal PAL provisions.  Any additional statement that the PAL is rendered invalid unless the 
permit holder complies with these requirements is unnecessary in light of the clearly mandatory 
monitoring requirements that are equivalent to federal requirements.  
4.
All facilities at a major stationary source should be included in 
the PAL.
EPA Comment:

“The Texas submittal at 30 TAC 116.186 provides for an emissions 
cap that may not account for all of the emissions of a pollutant at 
the major stationary source. Texas requires the owner or operator 
to submit a list of all facilities to be included in the PAL see 30 
TAC 116.182(1), such that not all of the facilities at the entire 
                                               
21 30 TAC § 116.186(c)(1).
22 30 TAC § 116.186(c)(2).

AUS01:566013.8
6
major stationary source may be specifically required to be 
included in the PAL.”
TIP Response:
EPA’s interpretation of the Texas PAL rules, which are consistent with the federal 
PAL, is not grounds for disapproval of the SIP revision.  The Texas PAL rules are substantively 
similar to and closely track the federal PAL regulations, as the TCEQ explained in adopting the 
Texas PAL program.  EPA concerns regarding the TCEQ’s implementation of the Texas rules 
are properly addressed through comments on individual permits and not through a disapproval of 
the SIP revision.
The Texas rules require that applicants for a PAL specify the facilities and 
pollutants to be covered by the PAL.  Specifically, an applicant must detail:
[A] list of all facilities, including their registration or permit number to be 
included in the PAL; their potential to emit, and the excepted maximum 
capacity.  In addition, the owner or operator of the source shall indicate 
which, if any, federal or state applicable requirements, emission 
limitations, or work practices apply to each unit.23
This requirement closely tracks the federal provisions.
Moreover, logic dictates, and the federal rules recognize, that not every facility 
emits every regulated pollutant.  Under the federal rules “[e]ach PAL shall regulate emissions of 
only one pollutant.”24  
Additionally, EPA has recognized that states may implement PAL programs in a 
more limited manner.  In its 1996 proposal for the PAL concept, EPA noted: 
States may choose . . . to adopt the PAL approach on a limited basis.  For 
example, States may choose to adopt the PAL approach only in 
attainment/unclassifiable areas, or only in nonattainment areas, for 
specified source categories, or only for certain pollutants in these areas.25
The Texas PAL provisions track the federal regulations, and so should be 
approved.
5.
The federal definition of “baseline actual emissions” should be 
used. 
                                               
23 30 TAC § 116.182.
24 40 CFR § 52.21(aa)(4)(e).
25 61 Fed. Reg. 38,250, at 38,265 (July 23, 1996) (emphasis added).

AUS01:566013.8
7
EPA Comment:

“The submitted definition of the term ‘baseline actual emissions’ 
found at 30 TAC 116.12(3)(A), (B), (D), and (E) differs from the 
Federal definition by providing that the baseline shall be 
calculated as ‘the rate, in tons per year at which the unit actually 
emitted the pollutant during any consecutive 24-month period.’”  
TIP Response:
The substance of EPA’s concern appears to be that the Texas rules are missing the 
word “average.”  The missing term is not grounds for disapproval of the Texas definition of 
“baseline actual emissions.”  The omission of the term “average” from this phrase in the § 
116.12(3) definition does not render the definition invalid or inconsistent with the equivalent 
provision in 40 CFR Part 51.  EPA cites a distinction without a substantive difference, as 
application of the two definitions will reach the same conclusion with regard to the tons per year 
(“tpy”) emission rate over the 24-month baseline period.  The Texas definition of “baseline 
actual emissions” in the proposed SIP revision is equivalent to the federal definition in this 
regard and should be approved.
6.
PAL permits should be issued with 30-day public notice and 
comment.
EPA Comment:

“[T]here is no provision that PALs be established, renewed, or 
increased through a procedure that is consistent with 40 CFR 
51.160 and 51.161, including the requirement that the 
reviewing authority provide the public with notice of the 
proposed approval of a PAL permit and at least a 30-day 
period for submittal of public comment, consistent with the 
Federal PAL rules at 40 CFR 51.165(f)(5) and (11) and 
51.166(w)(5) and (11).”  

“For PALs for existing major stationary sources, there is no 
requirement that the State address all material comments 
before taking final action on the permit, consistent with 40 
CFR 51.165(f)(5) and 51.166(w)(5). 3) The applicability 
provision in section 39.403 does not include PALs, despite the 
cross-reference to Chapter 39 in Section 116.194.”
TIP Response:
EPA appears to be concerned that there is not an explicit reference to PALs in the 
public participation provisions.  The Texas rules make clear that PALs are subject to public 
notice and participation.  The absence of a reference to PALs in the applicability section of 30 

AUS01:566013.8
8
TAC § 39.403 is not significant.  Section 116.194 of the PAL rules provides the clear cross-
references to the applicable provisions of Chapter 39.26  A reference back from Chapter 39 to the 
PAL rules is redundant and unnecessary, and not grounds for disapproval of the Texas PAL 
rules.
7.
The federal PAL monitoring definitions must be included.
EPA Comment:

“The State also failed to include the following specific 
monitoring definitions: “Continuous emissions monitoring 
system (CEMS)” as defined in 40 CFR 51.165(a)(1)(xxxi) and 
51.166(b)(43); “Continuous emissions rate monitoring system 
(CERMS)” as defined in 40 CFR 51.165(a)(1)(xxxiv) and 
51.166(b)(46); “Continuous parameter monitoring system 
(CPMS)” as defined in 40 CFR 51.165(a)(1)(xxxiii) and 
51.166(b)(45); and “Predictive emissions monitoring system 
(PEMS)” as defined in 40 CFR 51.165(a)(1)(xxxii) and 
51.166(b)(44). All of these definitions concerning the 
monitoring systems in the revised Major NSR SIP requirements 
are essential for the enforceability of and providing the means 
for determining compliance with a PALs program.”
TIP Response:
EPA appears to be concerned that the monitoring provisions are not separately 
and discretely defined.  The Texas PAL rules in 30 TAC § 116.194(c) contain monitoring 
requirements that are equivalent to the federal PAL rules.  The absence of definitions of CEMS, 
CERMS, CPMS and PEMS does not render the rules unenforceable.  The rules themselves 
identify and define each type of monitoring system, and identify federal-equivalent requirements 
that each monitoring system must satisfy.   For example:
An owner or operator using a continuous emission monitoring 
system (CEMS) to monitor PAL pollutant emissions shall meet the 
following requirements.
(i)
The 
CEMS 
must 
comply 
with 
applicable 
performance specifications found in 40 Code of Federal 
Regulations Part 60, Appendix B.
(ii)
The CEMS must sample, analyze, and record data at 
least every 15 minutes while the emissions unit is operating.27
Similar requirements are included for mass balance calculations, CPMS, PEMS and emissions 
factors used to monitor PAL pollutant emissions.  The absence of separate definitions does not 
                                               
26 30 TAC § 116.194.
27 30 TAC § 116.192(c)(2)(B).

AUS01:566013.8
9
impact the enforceability of Texas PALs.  The Texas provisions adequately address monitoring 
requirements for PALs, and should therefore be approved.
B.
Non-PAL NSR Reform
1.
The Definition of “facility” should be limited to an emissions 
unit.
EPA Comment:

“The submitted NNSR non-PAL rules do not explicitly limit the 
definition of ‘facility’ to an ‘emissions unit’ as do the submitted 
PSD non-PAL rules.”
TIP Response
The term “facility” is defined in Chapter 116 and in the Texas Clean Air Act, and 
is used in a consistent manner throughout.  The term has identical meaning in the NNSR non-
PAL rules and the PSD non-PAL rules.  Any failure to “explicitly limit the definition” in one 
part of Chapter 116 is not grounds for disapproval, given the well-established definition of 
“facility” in the context of Texas air permitting and that it is comparable to the federal definition 
of “emissions unit.”
TCEQ regulations in 30 TAC § 116.10(6) defines a facility as: 
A discrete or identifiable structure, device, item, equipment, or enclosure 
that constitutes or contains a stationary source, including appurtenances 
other than emission control equipment.  A mine, quarry, well test, or road 
is not a facility.
30 TAC § 116.10(6).  Section 116.10 states that the definitions contained in the section apply to 
all uses throughout Chapter 116.  30 TAC § 116.10 (“[T]he following words and terms, when 
used in this chapter, shall have the following meanings, unless the context clearly indicates 
otherwise.”) 
This definition is similar to the definition of “emission unit” in Texas’s Title V 
rules.  There, “emissions unit” is defined as:
A discrete or identifiable structure, device, item, equipment, or enclosure 
that constitutes or contains a stationary source, including appurtenances 
other than emission control equipment.
30 TAC § 122.10(8).  Under the express terms of § 116.10, the definition of “facility” is clear, 
and is equivalent to the federal definition of “emission unit” in the nonattainment NSR non-PAL 
rules, as it is throughout Chapter 116.

AUS01:566013.8
10
2.
The definition of “baseline emission” and “projected annual 
emission” 
should 
include 
startups, 
shutdowns 
and 
malfunctions.
EPA Comment:

The definition of the term “baseline actual emissions,” as 
submitted in 30 TAC 116.12(3)(E), does not require the 
inclusion of emissions resulting from startups, shutdowns, and 
malfunctions.
TIP Response:
The Texas rules’ treatment of startups, shutdowns and malfunctions is not a 
proper basis for disapproval of the proposed SIP revision.  The federal and Texas definitions 
both require that non-compliant emissions be excluded from the determination of baseline actual 
emissions.28  Based on the Texas rules’ integration of pending Chapter 101 revisions on MSS 
emissions (as requested by EPA), the proposed SIP revision’s treatment of MSS emissions is a 
reasonable approach.  
EPA has approved rules for baseline calculations that exclude some of the 
elements they assert should be included in the Texas’s definition.  For example, Georgia’s PSD 
regulations give applicants the option of excluding malfunction emissions from the calculation of 
baseline emissions.29  In approving this approach, EPA noted “The intent behind this optional 
calculation methodology is that it may result in a more accurate estimate of emission increases. 
The federal rules allow for some flexibility, and EPA supports EPD’s analysis that the Georgia 
rule is at least as stringent as the federal rule.”30  Similarly, Texas’s approach to the baseline 
calculation attempts for a more accurate estimate of emissions.
Moreover, TCEQ is underway in permitting maintenance, startup and shutdown 
(“MSS”) emissions through Chapter 116 preconstruction permits, and a SIP revision reflecting 
the MSS permitting initiative has been submitted to EPA for approval.  The TCEQ is 
distinguishing between planned and unplanned MSS emissions, and working to authorize those 
planned MSS emissions in Texas air permits.  It is reasonable and appropriate that the MSS 
permitting initiative be properly integrated with the definition of “baseline actual emissions.”  
The proposed SIP revision recognizes that such emissions may be added to the baseline in the 
future, based on TCEQ’s ongoing process of authorizing MSS emissions.  The proposed SIP 
revision and the TCEQ’s current approach is sound and reasonable based on historical treatment 
of MSS emissions in Texas air permits, and is not grounds for disapproval of the proposed SIP 
revision. 
                                               
28 30 TAC 116.12(3)(D) (“The actual rate shall be adjusted downward to exclude any non-compliant emissions that 
occurred during the consecutive 24-month period.”)
29 GA. COMP. R. & REGS. 391-3- 1-.02(7)(a)2.(ii)(II)II (2009).
30 73 Fed. Reg. 51,606, at 51,609 (Sept. 4, 2008).

AUS01:566013.8
11
3.
The federal definition of “baseline actual emissions should be 
used.”
EPA Comment:

“The Federal definition of the “baseline actual emissions” 
provides that these emissions must be calculated in terms of 
“the average rate, in tons per year at which the unit actually 
emitted the pollutant during any consecutive 24-month 
period.” The submitted definition of the term “baseline actual 
emissions” found at 30 TAC 116.12 (3)(A), (B), (D), and (E) 
differs from the Federal definition by providing that the 
baseline shall be calculated as “the rate, in tons per year at 
which the unit actually emitted the pollutant during any 
consecutive 24-month period.”
TIP Response:
As stated earlier, the omission of the term “average” is not grounds for 
disapproval of the Texas definition of “baseline actual emissions.”  The omission of the term 
“average” from this phrase in the § 116.12(3) definition of does not render the definition invalid 
or inconsistent with the equivalent provision in 40 CFR Part 51.  EPA cites a distinction without 
a substantive difference, as application of the two definitions will reach the same conclusion with 
regard to the tons per year (“tpy”) emission rate over the 24-month baseline period.  The Texas 
definition of “baseline actual emissions” in the proposed SIP revision is equivalent to the federal 
definition in this regard and should be approved.
III.
Substance of Asserted Deficiencies One-Hour Nonattainment NSR 
1.
The revisions do not meet the anti-backsliding Major 
Nonattainment NSR SIP Requirements for the 1-hour Ozone 
NAAQS.
EPA Comments:

""The footnote 6 and the introductory paragraph add a new 
requirement for an affirmative regulatory action by the EPA on 
the reinstatement of the 1-hour ozone NAAQS major 
nonattainment 
NSR 
requirements 
before 
the 
major 
nonattainment NSR requirements under the 1-hour standard 
come will be implemented in the Texas 1-hour ozone.”

""The currently approved Texas major nonattainment NSR SIP 
does not require such an affirmative regulatory action by the 
EPA before the 1-hour ozone major nonattainment NSR 
requirements come into effect in the Texas 1-hour ozone 
nonattainment areas.""

AUS01:566013.8
12
TIP Response:
The cited provisions of the Texas rules regarding the 1-hour/8-hour transition are 
neither inconsistent with the CAA, nor the court’s decision in South Coast.  With its remand to 
EPA following vacatur of parts of the Phase 1 transition rule, the South Coast court did not offer 
specific direction concerning implementation of the backsliding requirements as they apply to 
NSR.  However, the court in its Opinion on Petitions for Rehearing “urged” EPA “to act 
promptly in promulgating a revised rule that effectuates the statutory mandate by implementing 
the eight-hour standard . . . .”  South Coast Air Quality Mgmt. Dist. v. EPA, 489 F.3d 1245, 
1248-49 (D.C. Cir. 2007).
Consistent with the court’s direction in South Coast, the language of CAA § 
172(e) suggests that EPA must take definite action to implement anti-backsliding requirements:
If the Administrator relaxes a national primary ambient air quality 
standard . . . the Administrator shall, within 12 months after the 
relaxation, promulgate requirements applicable to all areas which 
have not attained that standard as of the date of such relaxation.  
Such requirements shall provide for controls which are not less 
stringent than the controls applicable to areas designated 
nonattainment before such relaxation.
42 U.S.C. § 7502(e) (emphasis added).  An October 2007 memorandum from EPA Deputy 
Administrator Robert Meyers stated that EPA intends to undertake rulemaking to conform the 
Agency's NSR regulations to the South Coast decision.   However, EPA has not yet proposed 
such a rule.  The footnote 6 and introductory paragraph cited in EPA’s proposed disapproval are 
consistent with CAA § 172(e) and not a basis for disapproval of the proposed SIP revision.
2.
The revision uses the incorrect applicability date under EPA's 
Major NSR rules.
EPA Comments:

“The rule, adopted and submitted in 2005, applies the date of 
administrative completeness of a permit application, not the 
date of permit issuance, where setting the date for 
determination of NSR applicability after June 15, 2004 (the 
effective date of ozone nonattainment designations). The 
submitted 2006 rule adds the date of permit issuance. 
Unfortunately, the submitted 2006 rule by introducing a 
bifurcated structure creates vagueness rather than clarity.”

“[T]o the extent that the date of application completeness is 
used in certain instances to establish the applicability date, 
such use is contrary to the Act and EPA’s interpretation 
thereof.”

AUS01:566013.8
13
TIP Response:
The applicability cutoff established in the TCEQ rules is not inconsistent with the 
CAA or EPA rules.  While it may be inconsistent with EPA’s interpretation of that rule language, 
the use of application completeness as an applicability date is not inconsistent with Part 51 itself.  
As a result, the applicability cutoff dates established in 30 TAC § 116.150(a) are not appropriate 
grounds for disapproval of the proposed SIP revision.  EPA concerns regarding applicability 
dates are properly addressed through comments on individual permits, and not through a 
disapproval of the SIP revision.
IV.
Pollution Control Project Standard Permit
1.
A standard permit cannot address site-specific determinations.
EPA Comment:

“A Standard Permit provides a streamlined mechanism with all 
permitting requirements for construction and operation of 
certain sources in categories that contain numerous similar 
sources. It is not a case-by-case minor NSR SIP permit. 
Therefore, each minor NSR SIP Standard Permit must contain 
all terms and conditions on the face of it (combined with the 
SIP general requirements) and it cannot be used to address 
site-specific determinations.”
TIP Response:
The Pollution Control Project (“PCP”) standard permit does contain on its face all 
requirements applicable to its use.31  The rule requires that a permittee make a submittal to 
TCEQ, but does not require the Executive Director to act to approve the submittal.  Under the 
rules, if the Executive Director does not act, the authorization under the permit stands.  Review 
by the Executive Director is not to make case-by-case determination, but  rather to review for 
impacts on air quality and disallow use if air quality would be negatively impacted. 32  This is an 
important distinction.  The Texas PCP permit is more stringent than a program that lacks a 
discretionary denial provision.
Moreover, the PCP is a minor NSR authorization.  The CAA does not establish 
requirements for a state’s minor NSR programs.  The federal regulations that govern minor NSR 
programs at 40 CFR §§ 51.160-.164 provide states great flexibility in establishing SIP-
approvable minor NSR programs.  Indeed, EPA’s Environmental Appeals Board (“EAB”) has 
recognized the flexibility provided states in establishing a non-PSD, non-nonattainment NSR 
permitting program, noting that federal requirements do not mandate a particular minor NSR 
applicability methodology or test.33   
                                               
31 See 30 TAC § 116.617(d).
32 30 TAC § 116.617(a)(3)(B).
33 In re Tennessee Valley Authority, 9 EAD 357, 461 (EAB Sept. 15, 2000).

AUS01:566013.8
14
In light of this flexibility, the Texas PCP standard permit is an acceptable part of 
the state’s minor NSR SIP.  Notably, EPA cites no statutory authority or provision of Part 51 in 
suggesting a bar on approval of general or standard permits.  The manner in which the TCEQ 
implements the PCP standard permit is reasonable and practical, and a decision to reject the PCP 
standard permit is a decision to reject an important minor NSR tool used by Texas sources to 
authorize environmentally beneficial projects in an expedited fashion.  Site-specific traditional 
NSR permitting for such projects is impractical, inefficient and detrimental to the environment. 
2.
A standard permit must be limited to a single source category.
EPA Comment:

“An individual Standard Permit must be limited to a single 
source category, which consists of numerous similar sources 
that can meet standardized permit conditions.”
TIP Response:
As noted above, states have great flexibility in establishing the requirements of a 
minor NSR SIP.  In light of this flexibility, the manner in which the TCEQ has defined the PCP 
standard permit is an acceptable part of the Texas minor NSR SIP.  Notably, EPA cites no 
statutory authority or provision of Part 51 in suggesting a bar on approval of general or standard 
permits or for limiting the PCP standard permit to a single source category.  The manner in 
which the TCEQ has defined pollution control projects is reasonable and practical, and a 
decision to reject the PCP standard permit is a decision to reject an important minor NSR tool 
used by Texas sources to authorize environmentally beneficial projects in an expedited fashion.  
Narrowing the scope of projects that can qualify for the expedited standard permit approval (or 
requiring the TCEQ to promulgate source category-specific PCP standard permits for every 
source category in Texas) is impractical, inefficient and detrimental to the environment. 
3.
The Executive Director's discretion is not properly limited.
EPA Comment:

“There are no replicable conditions in the PCP Standard 
Permit that specify how the Director’s discretion is to be 
implemented for the individual determinations.  Of particular 
concern is the provision that allows for the exercise of the 
Executive Director’s discretion in making case-specific 
determinations in individual cases in lieu of generic 
enforceable requirements.  Because EPA approval will not be 
required in each individual case, specific replicable criteria 
must be set forth in the Standard Permit establishing 
equivalent emissions rates and ambient impact.”
TIP Response

AUS01:566013.8
15
TIP reiterates the comments from Section IV.1 above.  Review by the Executive 
Director is not to make case-by-case determination, but  rather to review for impacts on air 
quality and disallow use if air quality would be negatively impacted.  The Texas PCP permit is 
more stringent than a program that lacks a discretionary denial provision.  Also, as noted above, 
states have great flexibility in establishing the requirements of a minor NSR SIP.  In light of this 
flexibility, the discretion granted the TCEQ Executive Director in making case-specific 
determinations regarding pollution control projects under the PCP standard permit is an 
acceptable part of the Texas minor NSR SIP.  Notably, EPA cites no statutory authority or 
provision of Part 51 in suggesting a bar on approval of general or standard permits or for limiting 
the Executive Director’s discretion in implementing the PCP standard permit.  
V.
The removal of the incorporation by reference of the federal PSD definition 
of BACT.
EPA Comments:

“The 2006 submittal also removed from the State rules, the 
PSD SIP requirement at 40 CFR 52.21(r)(4). . . [This revision 
provides that] if a project becomes a major stationary source 
or major modification solely because of a relaxation of an 
enforceable limitation on the source or modification’s capacity 
to emit a pollutant, then the source or modification is subject to 
PSD applies as if construction had not yet commenced.”

